CD45,CD45RA,CD19,CD11b,CD4,CD8,CD34,CD20,CD33,CD123,CD38,CD90,CD3,label
0.09138819,-1.5448996,-0.5444938,-0.90734553,1.5135833,-0.68898356,-0.82212454,-0.70335704,-0.75291765,-0.42397025,-0.3390478,-1.2113887,0.90274364,Mature CD4+ T
0.15295489,-1.3207371,-0.6027134,-0.18125828,1.4042253,-0.5711468,-0.8355881,-0.6617133,-0.77553403,-0.6298588,-0.79140675,1.9673244,0.83961976,Mature CD4+ T
0.16355596,-0.41029894,-0.5796898,0.6928961,1.4384665,-0.21217537,-0.6913835,-0.8025831,-0.50804365,0.43392488,0.092620865,-1.0654625,0.6649331,Mature CD4+ T
0.5472129,-0.722349,-0.3236157,-0.7473513,1.1173723,-0.060832255,-0.79217935,-0.6762113,-0.53805786,-0.37305853,-1.914798,-0.89344394,0.063460745,Mature CD4+ T
-0.35136923,-0.86618257,-0.5711514,-0.72370106,1.0780989,-0.5894386,-0.51388204,0.0011860657,-0.620289,-0.74331486,-0.40031415,-0.6434783,0.8133283,Mature CD4+ T
0.49768028,-1.0191257,-0.6008451,-0.8341058,1.4038535,-0.7094964,-0.80127186,0.21724148,0.15264553,-0.65766734,-0.9147735,0.33749244,0.55443686,Mature CD4+ T
-0.13930972,-0.6550074,-0.64045537,-0.9516658,1.0209147,0.17610846,-0.738636,-0.68835,0.14186828,0.49624792,-0.104525514,-0.57008827,0.64281625,Mature CD4+ T
0.16268386,-0.44137084,-0.60422707,-0.51556224,1.236644,0.13745295,-1.3324473,-0.40577123,-0.7130181,-0.7192648,-1.3900293,-0.8464462,0.71446323,Mature CD4+ T
-0.26339778,-0.5215053,-0.58316815,-0.47278824,0.91709834,-0.37697414,0.2593177,-0.42486167,-0.7112057,-0.65839845,-0.33871004,-0.42878148,0.9356868,Mature CD4+ T
1.0160687,-0.31824827,-0.69950926,-0.85733813,1.3990178,-0.33125365,0.8697808,-0.6632464,0.15581024,-0.7920085,-0.7121497,0.07226123,0.9528541,Mature CD4+ T
0.8693584,-0.768731,-0.49518836,-1.0927147,1.5482997,-0.10184332,-0.09598487,-0.7839759,-0.099241495,-0.5247351,-0.16549729,0.27046478,1.0896499,Mature CD4+ T
0.098613426,-0.19019078,-0.5671981,-0.132763,1.4241986,-0.33814108,0.5805281,-0.6803151,-0.7184825,-0.42737484,-1.4740942,-0.25323755,0.9509178,Mature CD4+ T
-0.22744425,-0.36143813,-0.52686965,-0.852753,1.3344463,-0.16406986,-0.67887324,-0.69152296,0.03670855,0.17951222,-0.70447254,-0.3201328,0.9146705,Mature CD4+ T
0.74707186,-1.2257817,-0.49436295,-0.40306398,1.5614524,-0.53341776,-0.70559746,-1.0360137,0.46442458,-0.702646,-0.45931628,-0.36267337,0.97084403,Mature CD4+ T
-0.006211221,-1.3764108,-0.6177601,-0.3147406,1.5125937,0.062411845,-0.6650016,-0.89634025,-0.62559897,-0.7304366,-0.20660906,-0.81792766,1.1196141,Mature CD4+ T
0.3529551,-1.3104343,-0.62242764,-0.85113066,1.3315917,-0.9505445,-0.65000886,-0.79091203,-0.670846,-0.68248075,-0.3736447,-0.39542773,0.76201785,Mature CD4+ T
-0.014601315,-0.21123819,-0.10111638,-0.7142589,1.1177042,-1.238056,-0.7669536,-0.40659526,-0.01145612,1.6477144,-1.4574946,-1.0226227,0.33179167,Mature CD4+ T
-0.21546064,-1.2919724,-0.67536396,-0.5335765,1.2834622,0.06960916,-0.71902764,-0.79360235,-0.72716373,0.48246142,-0.2593745,-0.8478216,0.91775584,Mature CD4+ T
0.049540084,-1.6829013,-0.6456987,-0.04249216,1.1999708,-0.8145771,-0.7032496,-0.7117952,-0.74928707,0.25688156,-1.7937703,0.60541505,0.6466507,Mature CD4+ T
1.1454576,-1.8495485,-0.64082927,-0.6717994,1.5059097,0.039578404,0.5246204,-0.7273975,-0.9214143,-0.6161565,-0.9435789,-0.8403518,0.648113,Mature CD4+ T
0.46314612,-1.4883819,-0.50988257,-0.6375439,1.2738051,-0.58535147,-0.71263725,-0.16370255,-0.939808,-0.6229436,-2.0579774,0.23792084,0.43679044,Mature CD4+ T
0.6840468,-0.99667954,-0.61175483,-0.9054794,1.5474546,-0.10731263,1.0408323,-0.6829066,-0.27720922,-0.33613473,-0.3083379,-0.3293053,0.60209113,Mature CD4+ T
0.32439944,-1.7024279,-0.52805805,-0.46940938,1.1418315,-0.7365048,-0.7403536,-0.72320676,-0.79040444,-0.7031824,-0.500851,0.072636314,0.9704785,Mature CD4+ T
0.30323687,-1.4088621,-0.7131597,-0.4379963,1.2810848,-0.79010797,-0.7895686,-0.81203645,-0.6007072,-0.81710875,-0.6840337,-0.034457456,0.9963365,Mature CD4+ T
0.7681484,-0.9939906,-0.64293,-0.7805663,1.5081913,-0.09042203,-0.44413528,-0.6940566,-0.63912326,-0.6551764,-0.33353224,2.1002793,0.8210101,Mature CD4+ T
-0.11011533,-1.1290455,-0.07501112,-0.6250882,1.240974,0.010541251,1.7504772,-0.011981232,0.2085188,0.035561573,-0.89915603,1.8231333,0.66573614,Mature CD4+ T
0.5218358,-1.4938823,-0.5853704,-0.06514592,1.3678889,-0.19969417,-0.81358534,-0.80890864,-0.82894814,-0.6773468,-0.70308036,-0.061906092,0.9933077,Mature CD4+ T
0.30278444,-1.566081,-0.61375546,-0.53822106,1.3818904,-0.9025843,-0.8348185,0.72156525,-0.62054724,-0.01882273,-0.27319625,-0.6440768,1.0158143,Mature CD4+ T
-0.001605029,-1.3989694,-0.57980007,-0.4123457,0.67545503,-1.2060524,0.544988,-0.8095721,-0.6185988,-0.6889197,-0.43496564,-0.12144341,0.799062,Mature CD4+ T
0.08530256,-0.5944436,-0.7551367,-1.0776868,1.488324,-0.24711084,1.675454,-0.7211641,-0.6563211,-0.6837298,-0.39316657,-1.0037506,1.1485231,Mature CD4+ T
0.9001489,-0.08599239,0.45826417,0.046631597,1.1306505,-0.7130013,-0.69037,-0.71722513,-0.67711025,-0.6970323,-1.0699456,-1.275659,0.6498668,Mature CD4+ T
0.25055707,-0.6875278,-0.6173271,-0.35887077,1.1600124,-0.2477792,-0.67160285,-0.7705323,-0.8561341,-0.6819244,-1.2359908,-0.8942465,0.90370935,Mature CD4+ T
0.5623069,-0.6535787,-0.507385,-0.9921396,1.3555025,-0.84805375,-0.75394106,-0.77371407,0.25282016,-0.58008456,0.3485631,-0.0012351131,0.9059643,Mature CD4+ T
-0.31779727,-0.1916902,0.060631983,-0.84114164,1.0166471,-0.9408344,-0.83006567,-0.3566174,-0.2621705,-0.88376415,-0.92596984,-1.0273852,1.1202186,Mature CD4+ T
0.5726568,-1.3548167,-0.49908075,-0.82689124,1.3431153,-0.37864408,-0.7390263,-0.7868811,-0.48317283,-0.5911696,-0.33914813,-0.5168854,0.51264155,Mature CD4+ T
0.65371144,-0.74017507,-0.7408451,-0.58860546,1.4818656,0.1503047,0.5569162,-0.77476656,-0.75120157,0.6775628,-1.4973818,-0.20174925,-0.15849425,Mature CD4+ T
0.7117038,-0.49333775,0.5154232,-1.1324345,1.5251404,-0.24934243,-0.8291497,-0.9546724,-0.10603755,0.03529506,-2.1913815,0.16734593,0.95026666,Mature CD4+ T
0.22441503,-0.9372371,-0.54772246,-0.48366505,1.3372575,-0.29618046,1.9563512,-0.55834585,0.10593986,-0.6152538,-0.68617016,0.06632671,0.3029211,Mature CD4+ T
0.17974725,-1.149101,-0.64929885,1.0258666,1.0578259,0.21842782,-0.7100274,1.6819897,-0.6098813,-0.49244207,-0.033900194,-0.92018235,0.18593815,Mature CD4+ T
0.20673135,-1.8212538,-0.51602346,0.8726564,1.130991,-0.42628673,-0.720827,-0.68938696,0.4396816,-0.6513261,-0.28312805,-0.38740116,0.9020415,Mature CD4+ T
-0.44950438,-0.36313257,-0.79682624,-0.7949521,0.96735275,-0.82316685,-0.80258644,-0.80175626,-0.773813,-0.789007,0.14979872,0.7614251,0.1492066,Mature CD4+ T
1.0146773,-1.0545216,0.5081114,0.63710606,1.2383252,-0.24309455,-0.71997666,-0.7037027,-0.54215634,-0.7158265,-0.1532914,0.35166368,0.7152726,Mature CD4+ T
-0.027595554,-0.22820915,-0.5797672,-0.008035742,1.1731372,-0.58364534,-0.76607066,-0.38634574,-0.7845622,-0.65083784,-0.28483546,0.3143755,0.889371,Mature CD4+ T
0.61409956,-0.42267576,-0.50769967,0.07913706,1.569266,0.010290958,-0.76044804,-0.72022367,-0.77418715,-0.71766293,-1.8977025,-0.6327903,0.59502155,Mature CD4+ T
-0.004826634,-0.75523996,-0.5585115,-0.8099115,0.7891918,-0.94341975,0.9306241,-0.79039454,-0.5904216,-1.0751754,-0.61582935,-1.062489,1.0348928,Mature CD4+ T
0.19048138,-1.2234187,-0.31330243,-0.54433435,1.2197917,0.34514907,-0.7902829,-0.7959109,-0.106615424,-0.68740845,-0.07784857,-0.97637373,0.7840455,Mature CD4+ T
-0.0403919,-0.8298839,0.008963166,-0.45215598,0.8739979,-0.8201213,-0.83460355,-0.7663432,-0.6195422,0.12174477,-0.342067,-0.40205014,0.71467304,Mature CD4+ T
0.35028213,-0.19434129,-0.74826574,-0.43924692,1.622341,-0.10659488,0.63927597,0.4661668,0.37672427,-0.67579025,-0.44844353,0.55523306,0.98253477,Mature CD4+ T
0.19978043,-1.4925263,-0.60173595,-0.43256468,1.247404,-0.5578164,-0.80886084,-0.81186324,-0.11275984,0.822909,0.006190749,-0.9772589,0.4450088,Mature CD4+ T
0.20212857,-0.6940991,-0.30280203,-0.46322873,1.1865095,-0.29441634,-0.62528455,-0.754299,-0.07329954,-0.6058309,-0.78707385,1.6352788,0.99693763,Mature CD4+ T
-0.3660313,-0.30559087,-0.89233416,-0.12956005,1.1338496,-0.6015111,-0.84154123,-0.70017964,-0.56420857,-0.088645086,-1.7973629,-0.9095897,1.000487,Mature CD4+ T
0.014805299,-0.7577174,-0.5304653,-0.7631571,1.1542634,-0.11784301,-0.10986463,-0.7949543,-0.33809522,-0.6034127,-1.1206695,-0.16227038,1.1012459,Mature CD4+ T
0.22152644,-1.4203603,-0.53890896,-0.7679144,1.5586087,0.015667127,0.32977796,-0.80280185,-0.70429134,-0.63925904,-0.53066355,-0.47871712,0.6243462,Mature CD4+ T
0.041387465,-1.279813,-0.2918027,-0.4652401,1.137453,-0.6396978,-0.66046774,-0.79311436,-0.4783492,-0.7255155,-0.6047567,-0.99460924,0.8840775,Mature CD4+ T
0.6949679,-0.9102675,0.40068647,-0.73257226,1.6753783,-0.09266229,-0.052504018,-0.9621798,-0.034523837,0.033775203,0.20838574,-0.9801927,1.0431046,Mature CD4+ T
0.1032087,-0.9827389,-0.66629803,-0.5322562,1.2034155,0.30848914,1.4315915,-0.9957665,-0.7302994,-0.3976124,-0.30954215,-0.97066534,0.3912536,Mature CD4+ T
0.059299752,-0.88878274,-0.714713,-1.0398681,1.2886277,-0.20876575,-0.8075766,-0.41159728,-0.587071,-0.61279905,-0.6947464,0.8577565,1.3892344,Mature CD4+ T
-0.05059376,-1.1302464,-0.80547804,-0.79521465,1.1927334,-0.4053079,-0.6565834,-0.51625615,-0.62590003,-0.7565651,-2.2280118,1.2585996,0.8124939,Mature CD4+ T
0.17126298,-0.8350725,-0.5924847,-0.8187795,1.4349549,-0.38858166,-0.5407725,-0.74451834,-0.737056,0.40931773,-0.48244965,-1.1265329,0.9653064,Mature CD4+ T
0.9052314,-0.94828516,-0.48437187,0.58220327,1.160774,-0.5411495,-0.66189957,-0.7301122,-0.7092612,-0.66291076,-0.463955,-0.47596857,0.8792565,Mature CD4+ T
0.45857814,-1.4821237,-0.53036034,0.37148792,1.4104719,-0.14739358,0.1860321,-0.72812295,-0.73265415,0.44236878,-0.83225894,2.1693432,1.2400903,Mature CD4+ T
0.33511513,-0.7812485,-0.47775143,-0.4928885,1.4117199,0.2982404,-0.6690846,0.2022954,-0.5892271,-0.6409801,-1.3872198,1.9601763,0.90180326,Mature CD4+ T
-0.3243981,-1.4653265,-0.4877501,-0.92803043,0.89485687,-0.36069435,-0.6777673,-0.33907616,0.35202125,-0.6450123,-0.8460474,-0.8396014,1.1501712,Mature CD4+ T
0.6368139,-0.85866815,-0.64991117,0.36385316,1.3409587,0.095272884,-0.8126561,0.0015015895,0.18237935,-0.61100847,-0.56810373,-0.83536553,1.0714797,Mature CD4+ T
0.34201625,-0.55024153,-0.5723171,-0.37587783,1.2680681,0.24321839,-0.5123098,-0.5594045,-0.85765034,-0.7108761,-1.3528148,1.5080324,0.77025545,Mature CD4+ T
0.0009307651,-0.31549504,-0.5309841,-0.96764934,1.1399341,-0.5819832,0.052778874,-0.38498297,-0.6604289,-0.16426581,-0.55141634,-0.9250516,0.885106,Mature CD4+ T
0.29575574,-1.5081205,-0.5191794,-0.8677096,1.1349915,0.07662902,-0.7368099,-0.71503735,-0.5897027,-0.5551857,-0.36230657,0.8506837,1.0191878,Mature CD4+ T
-1.1684753,-0.7578122,-0.7558935,-0.65940076,1.2034899,0.000110956644,1.1603899,-0.7266668,-0.6310183,-0.15499952,-0.4196222,-0.3570429,1.0836136,Mature CD4+ T
0.562485,-1.2550106,-0.6227596,0.4087348,1.4627726,-0.18011557,-0.7941276,-0.13692543,-0.24324608,-0.68010503,-0.37585205,0.06779344,0.75610054,Mature CD4+ T
0.73806894,-1.1321566,-0.23427688,-0.7570633,1.6438149,-0.44233334,-0.08355696,-0.7795275,-0.5555832,-0.7093748,-1.1912838,0.48507684,1.1778343,Mature CD4+ T
0.47834244,-0.9032151,-0.49899313,-0.8838584,1.374774,-0.5249938,-0.8977094,-0.49991047,-0.6237255,-0.4765225,-0.48298034,-0.5740662,0.6422616,Mature CD4+ T
0.24953823,-0.894579,-0.5714098,-0.03615657,1.3853128,-0.5880661,-0.13876453,-0.1758456,-0.7432611,-0.118871175,-0.11039977,-0.19622776,-0.25224212,Mature CD4+ T
0.31900576,-0.9940822,-0.510572,0.58954513,1.2531394,-0.6899672,-0.79539376,-0.219881,-0.58930284,-0.736174,-0.37078464,-0.8825868,0.9867454,Mature CD4+ T
0.5084874,-0.27939233,-0.13961016,-0.1846674,1.3238178,-0.1778253,0.7590388,-0.6614767,-0.4433269,1.5980159,-1.1553205,-0.7537101,1.0242276,Mature CD4+ T
-0.13684693,-0.9444463,-0.051305,0.0133047,0.9692347,-0.55587953,-0.80325454,-0.8020483,-0.65089524,-0.67912215,-0.6112871,-1.3194016,0.8503762,Mature CD4+ T
-0.23360766,-1.517454,-0.5229751,-0.7285192,1.3535534,-0.037005976,-0.7039275,-0.6985185,-0.63347554,-0.70078367,-0.034133583,-0.8649302,1.1480937,Mature CD4+ T
-0.604558,-1.0794345,-0.11119813,-0.43010128,0.96020836,-1.0754066,-0.67115134,0.9656733,-0.61026514,-0.6906249,0.32097438,-0.76991403,0.8908686,Mature CD4+ T
-0.31703708,-1.2097045,-0.54741013,0.7617338,1.04391,0.056703337,-0.6083273,0.3571405,-0.67431366,0.8682027,-0.0560929,-0.11708569,1.1343051,Mature CD4+ T
0.45293128,-1.2399504,-0.60978734,-0.6189735,1.5078496,-0.97239226,0.9186093,-0.5991821,-0.657934,-0.6766611,-0.85062015,0.78598243,0.95967263,Mature CD4+ T
-1.1993655,-1.3682944,-0.60310996,-0.964095,1.1103097,-0.80865276,-0.6941702,-0.26714924,0.36965507,0.53472924,-0.91197574,-0.3944487,0.64477354,Mature CD4+ T
0.34911114,-1.2194606,-0.62307835,0.3282298,1.0644426,-0.4614577,1.8791888,-0.4190331,-1.4987973,-0.8335395,-0.01539335,-1.0591156,0.32811072,Mature CD4+ T
-0.041389566,-1.4990572,-0.61982876,-0.061140835,1.2328373,-0.09533965,0.80578846,0.83442324,-0.33182952,-0.6456218,-1.1705431,1.4570591,0.57583135,Mature CD4+ T
0.6336189,-0.30882233,-0.5043924,0.052304223,1.3499067,-0.5836607,1.2425044,-0.6296552,-0.64208573,-0.7353679,-0.29007044,-0.928999,0.82916826,Mature CD4+ T
0.064146146,-0.6304738,-0.55425894,1.3432223,1.3291628,-0.77803725,-0.78462756,-0.79757243,-0.60280544,-0.6667,-0.7364666,-0.856993,1.027197,Mature CD4+ T
0.30075568,-1.1273708,-0.36829847,-0.4695193,1.3761356,-0.8636293,-0.77081233,-0.7716869,-0.095130555,-0.6787811,-1.5113853,-0.7381112,1.2267199,Mature CD4+ T
-0.3380113,-0.53374636,-0.47814503,-0.84921694,1.2451546,-1.3297477,-0.68138444,-0.40117058,-0.4830858,-0.61385816,-1.7000163,-1.0094808,0.35897088,Mature CD4+ T
0.39624783,-0.8776489,-0.6132745,-0.13674667,1.5120965,-0.3759284,0.5969709,-0.80104023,-0.684788,-0.34656805,-1.0784668,-1.0539439,0.13794853,Mature CD4+ T
0.5478837,-0.6107549,-0.60476327,0.085141465,1.4614128,-0.11735017,-0.6828757,-0.7604321,-1.0886098,-0.3937648,-1.4502838,-0.62883824,0.6799947,Mature CD4+ T
0.85891086,-0.7861313,-0.14728512,0.1594687,1.2065936,-1.0132335,1.0186602,1.2697256,0.07795224,-0.7000944,-0.7745843,2.7190902,1.008012,Mature CD4+ T
1.1617302,-0.9012421,-0.56719905,0.0028759434,1.360103,-0.49479425,-0.8028728,-0.9948934,-0.34328055,-0.6151537,-0.6748109,-0.8467734,0.8035968,Mature CD4+ T
0.8270415,-1.2287453,-0.50899476,-0.0016969874,1.3122122,0.181697,1.4985398,1.4973584,-0.23763648,-0.64966637,-1.2456448,-0.6747086,1.1749327,Mature CD4+ T
0.6450689,-0.8929492,-0.587532,0.08167762,1.3894578,-0.05267651,-0.74632496,-0.7059475,-0.8131261,1.2322863,-0.5500057,1.0259187,0.74521774,Mature CD4+ T
0.30128387,-0.59542793,-0.3555128,0.6975957,1.240665,-0.7755766,0.65187895,-0.4584246,-0.4116655,0.1829654,-1.8362875,8.537159,0.47493297,Mature CD4+ T
0.43310145,-1.014728,-0.5532221,-0.7914517,1.0322934,-0.13517274,-0.7056841,-0.77457976,-0.71803856,-0.7261986,-1.0432227,-0.9363513,0.38790822,Mature CD4+ T
0.2804195,-0.35251668,-0.52564454,-0.8974011,0.9693803,-0.3525011,1.9934117,-0.7301311,-0.65959066,-0.7190406,-1.1359087,-0.47360748,0.6300675,Mature CD4+ T
0.71581936,-1.0765734,-0.50930125,0.39600912,1.2781389,-0.9171822,-0.70282984,-0.75159883,-0.61959356,-0.64708096,-0.76839143,-1.4227802,0.7653685,Mature CD4+ T
0.56666124,-1.3908821,-0.42495602,-0.8379906,1.2546608,0.0973442,-0.8066446,-0.7099643,-0.45753524,-0.70705885,-0.26984784,-1.0594708,0.9603187,Mature CD4+ T
0.8572731,-0.91054285,-0.54781127,0.7149333,1.3363347,-0.07830202,-1.386111,-1.1234607,-0.40504348,-0.6839252,-1.0302095,-1.060441,0.45339713,Mature CD4+ T
0.6754165,-1.2390147,-0.55024153,-0.7334848,1.2635031,-0.38059232,1.2789233,0.9091382,-0.4737012,0.48159182,-0.73805285,-0.5276857,0.66748506,Mature CD4+ T
-0.083111435,-1.5002085,-0.5886039,0.5343186,1.3512077,-0.5023957,-0.7535306,-0.30675143,-0.6402886,-0.6833907,-1.5737964,-1.0517292,0.9073311,Mature CD4+ T
0.09019672,-0.7899229,-0.5818766,-0.09517239,1.0932983,-0.5752634,0.23734014,-0.5579699,0.12660353,-0.4332628,-0.4269639,0.21961719,0.51011187,Mature CD4+ T
0.47119159,-0.764311,-0.31557712,-0.32410398,1.4909813,-0.025257148,-0.7816175,-1.0422616,-0.8649122,0.078085825,-1.7524225,-1.0379882,0.85166013,Mature CD4+ T
0.3870907,-1.2333766,-0.74322474,0.055161335,1.2457162,-0.06737258,-0.821586,-0.40281525,-0.65141934,-0.6671502,-1.0140142,-0.95747924,1.0674597,Mature CD4+ T
-0.2576554,-1.4633207,-0.61165756,-0.36864206,1.1331537,-0.51699203,-0.8078987,-0.70952654,-0.8592534,-0.5969238,-0.14734825,2.6453776,0.77651036,Mature CD4+ T
0.003908754,-0.5761449,-0.6031726,0.40232062,1.1958524,-0.7666655,-0.8176378,-0.6825165,-0.6531104,0.94462186,-1.1582338,-0.9104257,0.9090588,Mature CD4+ T
-0.3062777,-0.6808385,-0.9594893,0.20266357,1.3409567,-0.4958564,-0.6627445,-0.68406624,-0.3511753,-0.41425696,-1.5458245,0.50670236,0.62413573,Mature CD4+ T
-0.7322652,-1.53753,-0.9153261,0.14729394,1.3438873,-0.8383006,0.22307128,-0.7687375,-0.12070876,-0.66997856,-0.3377501,-0.97239023,0.84319454,Mature CD4+ T
0.43891823,-1.3963659,-0.5775316,-1.0765398,1.3164359,-0.15854591,0.040227957,-0.69234,0.18698,-0.1553098,-0.4031753,0.51510817,0.8436906,Mature CD4+ T
-0.28978002,-1.2357349,-0.5236572,-0.8158506,0.5405563,-0.07964194,-0.7436109,-0.75118005,-0.22554907,-0.2117341,-0.4627983,1.203825,0.82415175,Mature CD4+ T
0.32760808,-1.1498823,0.454114,0.2911288,1.4736222,-0.9726015,-0.76281464,-0.80408365,0.108238794,2.2060034,-0.95905215,-0.99063283,0.40954706,Mature CD4+ T
-0.18988842,-1.4184914,-0.7957613,-0.79841584,1.0007092,-0.698847,-0.7960118,-0.14726691,-0.89965737,-0.6193574,0.03922383,-1.058474,0.72774833,Mature CD4+ T
0.45984262,-1.02812,-0.71285844,-0.16631137,1.4047891,-0.7551546,-0.80573946,0.7413409,-0.6602528,-0.623413,-0.17008094,-0.21146825,1.0437403,Mature CD4+ T
0.9295931,-1.2316715,0.27977934,-0.76250446,1.5736477,0.3238227,-0.14061,0.21196571,-0.28012154,0.67317927,-0.5389249,-0.5134594,1.1788437,Mature CD4+ T
0.26590762,-0.74301994,-0.615165,-0.77452356,1.1002662,-0.90443444,-0.80557245,-0.3160381,-0.7754752,-0.44145328,-0.46794993,-0.89797765,0.1421511,Mature CD4+ T
0.5254628,-0.14446512,-0.81992626,-0.15787862,1.3114611,0.117823824,-0.29352868,1.3196324,-0.48842216,-0.056783177,-0.52445835,1.4602215,1.0532883,Mature CD4+ T
-0.061667047,-0.6796643,-0.61290556,-0.69775265,1.1490263,0.04101511,-0.1759221,0.01402261,-0.6806166,-0.44256622,-1.8837769,-0.48939487,0.44845656,Mature CD4+ T
-0.46681273,-1.2070601,-0.6377637,0.064499445,1.1975229,-0.30231124,-0.38888845,0.72768927,-0.64411616,-0.038845923,0.013569099,-0.5659467,0.800301,Mature CD4+ T
-0.059885304,-1.5212868,-0.54859215,-0.15598407,1.0137064,-0.15728809,-0.6233399,-0.67174387,-0.59457225,-0.61636895,-0.9991539,1.3710147,1.0192454,Mature CD4+ T
0.67889744,-0.47249204,-0.50695145,-0.792994,1.120119,-0.38979357,-0.81059915,-0.7643965,-0.9368644,0.060279887,-0.97486854,-0.5489165,1.022906,Mature CD4+ T
0.44302353,-0.28736314,-0.55593336,-0.24017867,1.0000951,-0.3470788,-0.8009218,1.1897843,0.19870476,0.7904725,-1.7578663,3.1679597,1.1661593,Mature CD4+ T
-0.17137973,-1.1886404,-0.5872485,-0.36407033,0.79527766,-0.0517305,-0.2633268,-0.7738696,-0.96535254,-0.44581783,0.10380748,0.7291035,0.7926393,Mature CD4+ T
0.34222573,-1.4672158,-0.6160975,-0.646687,1.2415037,-0.645998,-0.7808368,-0.7647941,-0.47577938,-0.69911224,-0.9082755,0.55541056,0.8914504,Mature CD4+ T
1.4168231,-0.2623988,-0.48660192,-0.2938633,1.3532759,-0.1517739,1.0888722,-0.47057196,-0.63806164,0.15975557,0.41252875,-0.44612214,0.88885903,Mature CD4+ T
0.30590916,-1.5329705,-0.41454348,0.5260084,1.5057982,-0.11180754,-0.82367736,-0.7109091,-0.4516154,0.4665445,-0.58149874,2.9967759,1.1077873,Mature CD4+ T
-0.14118904,-1.4754068,-0.51554614,0.066912256,1.2307118,-0.56662613,0.21780296,-0.7654037,0.109387115,-0.29244697,-0.046093132,0.008108815,0.84666806,Mature CD4+ T
0.12217666,-1.1079825,-0.50495195,-0.09607138,1.365262,-0.07699332,0.10127139,-0.81359506,-0.59061575,-0.017343123,-0.47647575,-0.8961636,0.89760935,Mature CD4+ T
0.53595805,-0.71622664,-0.5839655,-0.6029074,1.3661878,-0.5572351,0.28622302,-0.8046867,-0.3213872,-0.70038456,-0.6055777,-0.3698417,0.9466296,Mature CD4+ T
0.09235037,-1.5338827,-0.96839845,-0.82542896,1.3544887,0.116101496,-1.1493404,-0.6937573,0.05588515,-0.71566904,0.013356056,-0.59840477,1.5830584,Mature CD4+ T
-0.26140246,-1.2956525,-0.4981257,-0.4340235,1.0494286,-0.7641207,0.27175847,-0.51884115,-0.6512097,0.7766592,-0.51577276,0.75389516,1.2662302,Mature CD4+ T
0.31751743,-0.5324426,-0.62109065,-0.29191774,1.149976,-0.6802604,-1.3335539,-0.8054104,-0.24981667,-0.52082616,-0.25853515,-0.7995491,1.0601299,Mature CD4+ T
0.014568507,-1.2546961,-0.5332678,-0.83137155,0.5683213,-0.5321759,1.4650784,-0.3743407,-0.25370026,-0.7144505,-0.6196019,0.75071895,0.60895187,Mature CD4+ T
-0.9712276,-1.0312381,-0.50986457,-0.599754,1.2559222,-0.12689453,-1.2803781,-0.6749531,-0.8755102,-0.7440513,-0.32756752,1.1895199,0.71797985,Mature CD4+ T
0.33186284,-1.2712606,-0.5175278,-0.49227265,1.5195754,0.26641583,-0.6507479,-0.76928383,-0.60571134,-0.34643775,-0.65806633,0.9083556,0.8633986,Mature CD4+ T
0.35476822,-0.08059876,-0.5873754,0.7630409,1.2915783,-0.2979897,-0.6926819,-0.38255957,-0.74727875,-0.73867893,0.60670304,-1.0032723,1.0577562,Mature CD4+ T
-1.3560156,-1.5446134,-0.6286898,-0.83393013,0.74764127,-1.0043216,-0.41699278,-0.68222225,-0.65284455,-0.5471176,-1.4097271,-1.021812,0.883242,Mature CD4+ T
0.8359652,-0.55023795,-0.8278874,-0.46283963,1.3343294,-0.76136076,0.80303425,-0.78855354,-0.02417499,-0.511899,0.08616221,-0.966279,0.882113,Mature CD4+ T
0.3905723,-0.7301563,-0.5472332,-0.7327638,1.4626427,-0.31195432,-0.42267415,-0.80078393,-0.023929741,0.2452839,-0.7820287,-0.9550415,0.89532423,Mature CD4+ T
-0.0018418214,-1.1294764,-0.5842482,0.707363,1.080455,0.06482457,-0.8247775,-0.0838294,-0.36112624,-0.9522691,0.25783917,0.93211585,0.65002584,Mature CD4+ T
-0.19054285,-0.37111592,-0.4936338,-0.06037366,1.0389212,-0.9157584,-0.7256279,0.785466,-0.1686669,-0.6648933,-1.7776676,-0.6890614,0.6723362,Mature CD4+ T
0.118557215,-1.0922041,-0.61515707,0.5374458,1.4004306,-0.64649194,2.4803698,-0.746525,-0.67852956,-0.6817663,-0.43077338,-0.08677874,0.43268523,Mature CD4+ T
0.64818674,-1.0099999,-0.06984495,-0.81111646,1.4733584,0.38206953,-0.7108311,-0.8076829,-0.7762431,-0.6453033,-1.0744913,-1.0230403,1.1561438,Mature CD4+ T
-0.34122676,-0.87493086,-0.4948409,-0.028419578,1.1622356,-0.6243388,-0.7034149,-0.709655,-0.58759385,-0.9922706,-0.79809636,-0.19310534,0.738596,Mature CD4+ T
-0.061286267,-1.0814328,0.14911868,-0.8948903,1.088012,-0.78288573,-0.015552707,-0.26403964,-0.5832339,0.14733697,-1.001699,-0.9005924,0.39369172,Mature CD4+ T
0.7224523,-0.2834901,-0.48323885,-0.7470162,1.3386003,0.036178093,0.27794743,-1.1668401,-1.0458171,-0.6754258,-0.9446408,-0.83009446,0.6790178,Mature CD4+ T
0.4724486,-1.0332303,-0.6154595,-0.047202934,1.28062,-0.32969427,-0.06952228,-0.6806379,-0.44065502,0.09568889,-0.12287527,1.1000966,0.7289549,Mature CD4+ T
